example_id,target
222,0.7950768878844211
223,0.7950324799802893
224,0.7949878733181726
225,0.7949430679092226
226,0.7948980637646407
227,0.7948528608956781
228,0.7948074593136352
229,0.7947618590298624
230,0.7947160600557601
231,0.7946700624027777
232,0.7946238660824149
233,0.7945774711062205
234,0.7945308774857932
235,0.7944840852327817
236,0.7944370943588838
237,0.7943899048758474
238,0.7943425167954696
239,0.7942949301295977
240,0.7942471448901283
241,0.7941991610890075
242,0.7941509787382314
243,0.7941025978498456
244,0.7940540184359453
245,0.7940052405086752
246,0.79395626408023
247,0.7939070891628538
248,0.7938577157688399
249,0.7938081439105321
250,0.7937583736003233
251,0.7937084048506559
252,0.793658237674022
253,0.7936078720829638
254,0.7935573080900723
255,0.7935065457079886
256,0.7934555849494034
257,0.7934044258270568
258,0.7933530683537384
259,0.7933015125422878
260,0.7932497584055939
261,0.7931978059565952
262,0.7931456552082797
263,0.7930933061736852
264,0.7930407588658991
265,0.7929880132980577
266,0.7929350694833479
267,0.7928819274350055
268,0.7928285871663158
269,0.7927750486906142
270,0.7927213120212852
271,0.7926673771717626
272,0.7926132441555307
273,0.7925589129861222
274,0.7925043836771203
275,0.792449656242157
276,0.7923947306949145
277,0.7923396070491239
278,0.792284285318566
279,0.7922287655170716
280,0.7921730476585204
281,0.7921171317568417
282,0.7920610178260148
283,0.7920047058800681
284,0.7919481959330794
285,0.7918914879991763
286,0.7918345820925358
287,0.7917774782273843
288,0.7917201764179977
289,0.7916626766787017
290,0.791604979023871
291,0.7915470834679299
292,0.7914889900253526
293,0.7914306987106623
294,0.7913722095384317
295,0.7913135225232831
296,0.7912546376798886
297,0.7911955550229689
298,0.791136274567295
299,0.7910767963276868
300,0.7910171203190139
301,0.7909572465561955
302,0.7908971750541998
303,0.7908369058280447
304,0.7907764388927976
305,0.7907157742635751
306,0.7906549119555432
307,0.7905938519839179
308,0.7905325943639638
309,0.7904711391109955
310,0.7904094862403767
311,0.7903476357675208
312,0.79028558770789
313,0.7902233420769967
314,0.7901608988904022
315,0.7900982581637173
316,0.7900354199126018
317,0.7899723841527658
318,0.789909150899968
319,0.7898457201700165
320,0.7897820919787695
321,0.7897182663421336
322,0.7896542432760651
323,0.7895900227965701
324,0.7895256049197037
325,0.7894609896615702
326,0.7893961770383231
327,0.7893311670661661
328,0.7892659597613516
329,0.7892005551401808
330,0.7891349532190058
331,0.7890691540142265
332,0.7890031575422927
333,0.7889369638197035
334,0.7888705728630074
335,0.7888039846888023
336,0.7887371993137349
337,0.7886702167545018
338,0.7886030370278484
339,0.78853566015057
340,0.7884680861395102
341,0.7884003150115632
342,0.7883323467836711
343,0.7882641814728264
344,0.7881958190960703
345,0.7881272596704934
346,0.7880585032132353
347,0.7879895497414855
348,0.787920399272482
349,0.7878510518235127
350,0.7877815074119142
351,0.7877117660550728
352,0.7876418277704238
353,0.7875716925754515
354,0.7875013604876898
355,0.7874308315247222
356,0.7873601057041802
357,0.7872891830437457
358,0.7872180635611491
359,0.7871467472741704
360,0.7870752342006387
361,0.7870035243584322
362,0.7869316177654783
363,0.7868595144397537
364,0.7867872143992841
365,0.7867147176621447
366,0.7866420242464596
367,0.7865691341704018
368,0.7864960474521944
369,0.7864227641101088
370,0.7863492841624655
371,0.7862756076276352
372,0.7862017345240364
373,0.7861276648701376
374,0.786053398684456
375,0.7859789359855583
376,0.7859042767920604
377,0.7858294211226265
378,0.7857543689959712
379,0.7856791204308571
380,0.7856036754460961
381,0.78552803406055
382,0.7854521962931289
383,0.785376162162792
384,0.7852999316885481
385,0.7852235048894548
386,0.7851468817846187
387,0.7850700623931953
388,0.78499304673439
389,0.7849158348274564
390,0.7848384266916972
391,0.7847608223464648
392,0.7846830218111603
393,0.7846050251052336
394,0.7845268322481839
395,0.7844484432595595
396,0.7843698581589574
397,0.7842910769660243
398,0.7842120997004551
399,0.7841329263819942
400,0.7840535570304351
401,0.7839739916656197
402,0.7838942303074399
403,0.7838142729758355
404,0.7837341196907961
405,0.7836537704723601
406,0.7835732253406144
407,0.7834924843156956
408,0.7834115474177888
409,0.7833304146671283
410,0.7832490860839973
411,0.7831675616887279
412,0.783085841501701
413,0.783003925543347
414,0.7829218138341446
415,0.7828395063946214
416,0.782757003245355
417,0.7826743044069708
418,0.7825914099001435
419,0.7825083197455965
420,0.7824250339641027
421,0.7823415525764833
422,0.7822578756036086
423,0.7821740030663982
424,0.7820899349858198
425,0.7820056713828902
426,0.7819212122786761
427,0.7818365576942917
428,0.7817517076509004
429,0.7816666621697155
430,0.7815814212719977
431,0.7814959849790573
432,0.7814103533122534
433,0.7813245262929941
434,0.7812385039427361
435,0.7811522862829845
436,0.7810658733352943
437,0.7809792651212686
438,0.7808924616625589
439,0.7808054629808668
440,0.7807182690979416
441,0.7806308800355818
442,0.7805432958156344
443,0.780455516459996
444,0.780367541990611
445,0.780279372429473
446,0.7801910077986246
447,0.7801024481201566
448,0.7800136934162095
449,0.7799247437089712
450,0.7798355990206798
451,0.779746259373621
452,0.7796567247901298
453,0.77956699529259
454,0.7794770709034338
455,0.7793869516451423
456,0.7792966375402454
457,0.7792061286113213
458,0.7791154248809978
459,0.7790245263719503
460,0.7789334331069034
461,0.7788421451086309
462,0.7787506623999543
463,0.7786589850037443
464,0.7785671129429206
465,0.778475046240451
466,0.7783827849193519
467,0.7782903290026888
468,0.7781976785135759
469,0.7781048334751755
470,0.7780117939106989
471,0.7779185598434061
472,0.7778251312966055
473,0.7777315082936541
474,0.7776376908579581
475,0.7775436790129714
476,0.7774494727821968
477,0.7773550721891864
478,0.7772604772575401
479,0.7771656880109061
480,0.7770707044729827
481,0.776975526667515
482,0.7768801546182977
483,0.7767845883491735
484,0.7766888278840345
485,0.7765928732468206
486,0.7764967244615198
487,0.7764003815521704
488,0.7763038445428574
489,0.776207113457715
490,0.7761101883209262
491,0.7760130691567222
492,0.7759157559893828
493,0.7758182488432361
494,0.7757205477426593
495,0.7756226527120772
496,0.7755245637759637
497,0.7754262809588411
498,0.7753278042852801
499,0.7752291337798995
500,0.7751302694673673
501,0.7750312113723996
502,0.7749319595197607
503,0.7748325139342633
504,0.7747328746407696
505,0.7746330416641884
506,0.7745330150294788
507,0.7744327947616468
508,0.7743323808857476
509,0.7742317734268851
510,0.7741309724102104
511,0.7740299778609245
512,0.7739287898042755
513,0.7738274082655605
514,0.7737258332701251
515,0.7736240648433627
516,0.7735221030107157
517,0.7734199477976741
518,0.773317599229777
519,0.7732150573326118
520,0.7731123221318135
521,0.7730093936530659
522,0.7729062719221015
523,0.7728029569647004
524,0.772699448806691
525,0.7725957474739511
526,0.7724918529924055
527,0.7723877653880279
528,0.77228348468684
529,0.7721790109149125
530,0.7720743440983633
531,0.7719694842633592
532,0.7718644314361154
533,0.771759185642895
534,0.7716537469100088
535,0.7715481152638175
536,0.7714422907307283
537,0.7713362733371973
538,0.7712300631097294
539,0.7711236600748768
540,0.7710170642592398
541,0.7709102756894679
542,0.7708032943922583
543,0.770696120394356
544,0.7705887537225541
545,0.7704811944036952
546,0.7703734424646687
547,0.770265497932412
548,0.7701573608339121
549,0.7700490311962028
550,0.7699405090463665
551,0.7698317944115336
552,0.7697228873188832
553,0.7696137877956415
554,0.7695044958690836
555,0.7693950115665328
556,0.7692853349153596
557,0.7691754659429836
558,0.7690654046768716
559,0.7689551511445393
560,0.7688447053735497
561,0.7687340673915143
562,0.7686232372260929
563,0.7685122149049927
564,0.7684010004559693
565,0.7682895939068266
566,0.7681779952854156
567,0.7680662046196367
568,0.7679542219374369
569,0.7678420472668122
570,0.7677296806358062
571,0.7676171220725103
572,0.7675043716050645
573,0.7673914292616562
574,0.767278295070521
575,0.7671649690599422
576,0.7670514512582516
577,0.7669377416938288
578,0.7668238403951005
579,0.7667097473905424
580,0.7665954627086781
581,0.7664809863780783
582,0.7663663184273617
583,0.7662514588851961
584,0.766136407780296
585,0.7660211651414238
586,0.7659057309973909
587,0.7657901053770553
588,0.765674288309323
589,0.7655582798231494
590,0.7654420799475357
591,0.7653256887115322
592,0.765209106144236
593,0.7650923322747939
594,0.7649753671323986
595,0.7648582107462911
596,0.7647408631457613
597,0.7646233243601458
598,0.7645055944188287
599,0.764387673351243
600,0.7642695611868691
601,0.7641512579552345
602,0.7640327636859152
603,0.7639140784085351
604,0.763795202152765
605,0.7636761349483241
606,0.7635568768249795
607,0.7634374278125454
608,0.7633177879408838
609,0.763197957239905
610,0.7630779357395667
611,0.762957723469874
612,0.7628373204608802
613,0.7627167267426859
614,0.7625959423454393
615,0.762474967299337
616,0.7623538016346222
617,0.7622324453815865
618,0.7621108985705692
619,0.7619891612319566
620,0.7618672333961831
621,0.761745115093731
622,0.7616228063551292
623,0.7615003072109555
624,0.7613776176918343
625,0.7612547378284382
626,0.7611316676514867
627,0.7610084071917477
628,0.7608849564800363
629,0.760761315547215
630,0.7606374844241941
631,0.7605134631419315
632,0.7603892517314323
633,0.7602648502237489
634,0.7601402586499827
635,0.7600154770412809
636,0.7598905054288388
637,0.7597653438438995
638,0.7596399923177535
639,0.7595144508817383
640,0.7593887195672395
641,0.7592627984056899
642,0.7591366874285699
643,0.7590103866674065
644,0.7588838961537758
645,0.7587572159193
646,0.7586303459956488
647,0.7585032864145405
648,0.7583760372077394
649,0.7582485984070576
650,0.7581209700443551
651,0.7579931521515391
652,0.7578651447605639
653,0.7577369479034307
654,0.7576085616121899
655,0.7574799859189373
656,0.7573512208558166
657,0.7572222664550198
658,0.7570931227487849
659,0.7569637897693979
660,0.7568342675491921
661,0.7567045561205482
662,0.7565746555158935
663,0.7564445657677037
664,0.756314286908501
665,0.756183818970855
666,0.7560531619873829
667,0.7559223159907486
668,0.755791281013664
669,0.7556600570888873
670,0.7555286442492247
671,0.7553970425275296
672,0.7552652519567021
673,0.7551332725696899
674,0.7550011043994881
675,0.7548687474791383
676,0.7547362018417301
677,0.7546034675203994
678,0.7544705445483302
679,0.7543374329587531
680,0.7542041327849459
681,0.7540706440602335
682,0.7539369668179885
683,0.75380310109163
684,0.7536690469146239
685,0.7535348043204841
686,0.7534003733427718
687,0.7532657540150937
688,0.7531309463711051
689,0.7529959504445082
690,0.7528607662690516
691,0.7527253938785309
692,0.7525898333067901
693,0.7524540845877188
694,0.7523181477552539
695,0.7521820228433801
696,0.7520457098861287
697,0.751909208917577
698,0.7517725199718512
699,0.7516356430831233
700,0.7514985782856123
701,0.7513613256135839
702,0.7512238851013523
703,0.7510862567832771
704,0.7509484406937648
705,0.7508104368672704
706,0.7506722453382944
707,0.7505338661413844
708,0.7503952993111354
709,0.7502565448821892
710,0.7501176028892341
711,0.7499784733670057
712,0.7498391563502866
713,0.7496996518739057
714,0.7495599599727393
715,0.7494200806817103
716,0.7492800140357886
717,0.7491397600699904
718,0.7489993188193795
719,0.7488586903190665
720,0.7487178746042078
721,0.7485768717100078
722,0.7484356816717171
723,0.748294304524633
724,0.7481527403041003
725,0.7480109890455093
726,0.7478690507842981
727,0.7477269255559515
728,0.7475846133960005
729,0.747442114340023
730,0.7472994284236443
731,0.747156555682535
732,0.7470134961524143
733,0.746870249869046
734,0.7467268168682425
735,0.7465831971858614
736,0.746439390857808
737,0.7462953979200337
738,0.7461512184085366
739,0.7460068523593617
740,0.7458622998086007
741,0.7457175607923916
742,0.7455726353469184
743,0.7454275235084135
744,0.7452822253131545
745,0.7451367407974653
746,0.7449910699977179
747,0.7448452129503298
748,0.7446991696917645
749,0.7445529402585335
750,0.7444065246871941
751,0.7442599230143502
752,0.7441131352766513
753,0.7439661615107956
754,0.743819001753526
755,0.7436716560416318
756,0.7435241244119505
757,0.7433764069013643
758,0.7432285035468025
759,0.7430804143852412
760,0.7429321394537027
761,0.7427836787892557
762,0.7426350324290145
763,0.7424862004101421
764,0.7423371827698456
765,0.7421879795453792
766,0.7420385907740444
767,0.7418890164931881
768,0.7417392567402035
769,0.7415893115525306
770,0.7414391809676563
771,0.7412888650231122
772,0.741138363756478
773,0.740987677205379
774,0.7408368054074863
775,0.7406857484005185
776,0.7405345062222392
777,0.7403830789104594
778,0.7402314665030353
779,0.7400796690378705
780,0.7399276865529143
781,0.7397755190861621
782,0.7396231666756561
783,0.7394706293594837
784,0.7393179071757797
785,0.7391650001627248
786,0.7390119083585451
787,0.738858631801514
788,0.7387051705299508
789,0.7385515245822201
790,0.7383976939967337
791,0.7382436788119496
792,0.7380894790663713
793,0.7379350947985484
794,0.7377805260470771
795,0.7376257728505999
796,0.7374708352478047
797,0.7373157132774258
798,0.7371604069782443
799,0.7370049163890863
800,0.7368492415488238
801,0.7366933824963767
802,0.7365373392707092
803,0.7363811119108314
804,0.7362247004558014
805,0.7360681049447213
806,0.7359113254167395
807,0.735754361911052
808,0.7355972144668991
809,0.7354398831235673
810,0.7352823679203894
811,0.735124668896745
812,0.7349667860920582
813,0.7348087195457992
814,0.7346504692974858
815,0.7344920353866798
816,0.7343334178529896
817,0.7341746167360695
818,0.7340156320756205
819,0.7338564639113878
820,0.7336971122831638
821,0.7335375772307868
822,0.7333778587941397
823,0.7332179570131526
824,0.7330578719278011
825,0.7328976035781062
826,0.7327371520041347
827,0.7325765172459997
828,0.7324156993438601
829,0.7322546983379198
830,0.7320935142684294
831,0.731932147175685
832,0.731770597100028
833,0.7316088640818463
834,0.7314469481615727
835,0.7312848493796863
836,0.731122567776712
837,0.7309601033932198
838,0.730797456269826
839,0.7306346264471925
840,0.7304716139660263
841,0.7303084188670811
842,0.7301450411911549
843,0.7299814809790927
844,0.7298177382717841
845,0.7296538131101649
846,0.7294897055352167
847,0.7293254155879658
848,0.7291609433094849
849,0.7289962887408924
850,0.7288314519233514
851,0.728666432898071
852,0.7285012317063065
853,0.728335848389358
854,0.7281702829885706
855,0.7280045355453366
856,0.7278386061010926
857,0.7276724946973204
858,0.7275062013755482
859,0.7273397261773494
860,0.7271730691443429
861,0.7270062303181919
862,0.7268392097406075
863,0.7266720074533441
864,0.7265046234982019
865,0.7263370579170277
866,0.7261693107517125
867,0.7260013820441927
868,0.7258332718364507
869,0.7256649801705145
870,0.7254965070884561
871,0.7253278526323944
872,0.725159016844493
873,0.7249899997669607
874,0.7248208014420512
875,0.7246514219120646
876,0.7244818612193458
877,0.7243121194062846
878,0.7241421965153165
879,0.7239720925889228
880,0.7238018076696285
881,0.7236313418000054
882,0.7234606950226702
883,0.7232898673802838
884,0.7231188589155537
885,0.7229476696712314
886,0.7227762996901149
887,0.722604749015046
888,0.7224330176889125
889,0.7222611057546477
890,0.722089013255229
891,0.7219167402336799
892,0.7217442867330681
893,0.7215716527965074
894,0.7213988384671562
895,0.7212258437882177
896,0.7210526688029409
897,0.7208793135546198
898,0.7207057780865923
899,0.7205320624422428
900,0.7203581666650004
901,0.7201840907983389
902,0.7200098348857765
903,0.7198353989708779
904,0.7196607830972522
905,0.7194859873085526
906,0.7193110116484785
907,0.719135856160774
908,0.7189605208892277
909,0.7187850058776727
910,0.7186093111699889
911,0.7184334368100995
912,0.7182573828419724
913,0.7180811493096221
914,0.7179047362571066
915,0.7177281437285284
916,0.7175513717680368
917,0.7173744204198242
918,0.7171972897281285
919,0.7170199797372314
920,0.716842490491462
921,0.7166648220351918
922,0.716486974412837
923,0.7163089476688612
924,0.7161307418477701
925,0.715952356994115
926,0.7157737931524921
927,0.7155950503675431
928,0.7154161286839527
929,0.7152370281464516
930,0.7150577487998154
931,0.7148782906888632
932,0.7146986538584598
933,0.7145188383535147
934,0.7143388442189814
935,0.714158671499858
936,0.7139783202411882
937,0.7137977904880599
938,0.713617082285605
939,0.7134361956790009
940,0.7132551307134692
941,0.7130738874342759
942,0.712892465886732
943,0.7127108661161927
944,0.7125290881680578
945,0.7123471320877723
946,0.7121649979208244
947,0.7119826857127483
948,0.7118001955091219
949,0.7116175273555672
950,0.711434681297752
951,0.711251657381387
952,0.7110684556522288
953,0.7108850761560772
954,0.7107015189387773
955,0.7105177840462189
956,0.7103338715243348
957,0.7101497814191036
958,0.7099655137765479
959,0.7097810686427345
960,0.7095964460637739
961,0.7094116460858229
962,0.709226668755081
963,0.7090415141177918
964,0.7088561822202452
965,0.7086706731087734
966,0.7084849868297538
967,0.7082991234296073
968,0.7081130829548008
969,0.707926865451844
970,0.7077404709672904
971,0.70755389954774
972,0.707367151239835
973,0.7071802260902617
974,0.7069931241457527
975,0.7068058454530827
976,0.7066183900590712
977,0.7064307580105822
978,0.7062429493545241
979,0.7060549641378483
980,0.7058668024075515
981,0.7056784642106744
982,0.7054899495943011
983,0.7053012586055599
984,0.705112391291624
985,0.7049233476997103
986,0.7047341278770791
987,0.7045447318710358
988,0.7043551597289296
989,0.7041654114981527
990,0.7039754872261427
991,0.7037853869603807
992,0.7035951107483914
993,0.7034046586377442
994,0.7032140306760515
995,0.7030232269109706
996,0.7028322473902029
997,0.7026410921614923
998,0.7024497612726284
999,0.7022582547714433
1000,0.7020665727058141
1001,0.7018747151236607
1002,0.7016826820729478
1003,0.7014904736016839
1004,0.7012980897579205
1005,0.7011055305897539
1006,0.700912796145324
1007,0.7007198864728138
1008,0.7005268016204512
1009,0.7003335416365075
1010,0.7001401065692974
1011,0.6999464964671792
1012,0.6997527113785559
1013,0.699558751351874
1014,0.6993646164356226
1015,0.6991703066783362
1016,0.6989758221285921
1017,0.6987811628350113
1018,0.6985863288462579
1019,0.6983913202110416
1020,0.698196136978114
1021,0.69800077919627
1022,0.6978052469143505
1023,0.6976095401812379
1024,0.6974136590458582
1025,0.6972176035571827
1026,0.6970213737642249
1027,0.6968249697160421
1028,0.6966283914617346
1029,0.6964316390504484
1030,0.6962347125313706
1031,0.6960376119537323
1032,0.69584033736681
1033,0.6956428888199215
1034,0.6954452663624288
1035,0.6952474700437377
1036,0.6950494999132975
1037,0.6948513560206
1038,0.6946530384151817
1039,0.6944545471466221
1040,0.6942558822645434
1041,0.6940570438186121
1042,0.6938580318585381
1043,0.693658846434074
1044,0.693459487595016
1045,0.6932599553912038
1046,0.6930602498725208
1047,0.6928603710888929
1048,0.6926603190902899
1049,0.6924600939267253
1050,0.6922596956482543
1051,0.6920591243049774
1052,0.6918583799470368
1053,0.6916574626246188
1054,0.6914563723879529
1055,0.691255109287311
1056,0.6910536733730094
1057,0.6908520646954072
1058,0.6906502833049061
1059,0.6904483292519512
1060,0.6902462025870314
1061,0.6900439033606786
1062,0.6898414316234668
1063,0.6896387874260143
1064,0.6894359708189824
1065,0.6892329818530747
1066,0.6890298205790386
1067,0.6888264870476649
1068,0.6886229813097865
1069,0.6884193034162789
1070,0.6882154534180632
1071,0.6880114313661011
1072,0.6878072373113974
1073,0.6876028713050019
1074,0.6873983333980054
1075,0.6871936236415424
1076,0.6869887420867895
1077,0.6867836887849685
1078,0.6865784637873421
1079,0.6863730671452157
1080,0.6861674989099398
1081,0.6859617591329058
1082,0.6857558478655478
1083,0.6855497651593451
1084,0.6853435110658176
1085,0.6851370856365284
1086,0.6849304889230843
1087,0.6847237209771346
1088,0.6845167818503707
1089,0.6843096715945276
1090,0.6841023902613833
1091,0.6838949379027578
1092,0.6836873145705135
1093,0.6834795203165568
1094,0.6832715551928364
1095,0.6830634192513431
1096,0.6828551125441109
1097,0.6826466351232171
1098,0.6824379870407801
1099,0.6822291683489622
1100,0.6820201790999686
1101,0.6818110193460458
1102,0.6816016891394843
1103,0.681392188532616
1104,0.6811825175778162
1105,0.6809726763275034
1106,0.6807626648341366
1107,0.6805524831502199
1108,0.6803421313282975
1109,0.6801316094209583
1110,0.6799209174808318
1111,0.6797100555605917
1112,0.6794990237129533
1113,0.6792878219906743
1114,0.6790764504465552
1115,0.6788649091334391
1116,0.6786531981042109
1117,0.6784413174117984
1118,0.6782292671091721
1119,0.6780170472493443
1120,0.6778046578853693
1121,0.6775920990703456
1122,0.6773793708574124
1123,0.6771664732997511
1124,0.6769534064505864
1125,0.6767401703631858
1126,0.6765267650908574
1127,0.676313190686952
1128,0.6760994472048646
1129,0.6758855346980303
1130,0.6756714532199264
1131,0.6754572028240746
1132,0.6752427835640371
1133,0.6750281954934175
1134,0.6748134386658646
1135,0.6745985131350668
1136,0.6743834189547553
1137,0.6741681561787027
1138,0.6739527248607265
1139,0.6737371250546836
1140,0.6735213568144731
1141,0.6733054201940387
1142,0.6730893152473636
1143,0.6728730420284738
1144,0.6726566005914377
1145,0.6724399909903661
1146,0.6722232132794107
1147,0.6720062675127663
1148,0.6717891537446693
1149,0.6715718720293978
1150,0.6713544224212724
1151,0.6711368049746559
1152,0.6709190197439522
1153,0.6707010667836072
1154,0.6704829461481093
1155,0.6702646578919894
1156,0.6700462020698185
1157,0.6698275787362108
1158,0.6696087879458226
1159,0.6693898297533509
1160,0.669170704213536
1161,0.6689514113811582
1162,0.6687319513110412
1163,0.6685123240580505
1164,0.668292529677092
1165,0.6680725682231146
1166,0.667852439751109
1167,0.667632144316107
1168,0.667411681973182
1169,0.6671910527774498
1170,0.6669702567840682
1171,0.6667492940482355
1172,0.6665281646251924
1173,0.6663068685702218
1174,0.666085405938647
1175,0.6658637767858339
1176,0.66564198116719
1177,0.665420019138164
1178,0.6651978907542454
1179,0.6649755960709681
1180,0.6647531351439047
1181,0.6645305080286696
1182,0.6643077147809213
1183,0.6640847554563571
1184,0.663861630110717
1185,0.6636383387997813
1186,0.6634148815793744
1187,0.66319125850536
1188,0.6629674696336428
1189,0.6627435150201716
1190,0.6625193947209342
1191,0.66229510879196
1192,0.6620706572893219
1193,0.661846040269132
1194,0.661621257787544
1195,0.6613963099007542
1196,0.6611711966649995
1197,0.6609459181365576
1198,0.6607204743717485
1199,0.6604948654269335
1200,0.6602690913585143
1201,0.6600431522229342
1202,0.6598170480766781
1203,0.6595907789762725
1204,0.6593643449782838
1205,0.659137746139321
1206,0.658910982516034
1207,0.658684054165113
1208,0.6584569611432902
1209,0.6582297035073396
1210,0.6580022813140745
1211,0.6577746946203513
1212,0.6575469434830656
1213,0.6573190279591561
1214,0.6570909481056015
1215,0.6568627039794211
1216,0.6566342956376768
1217,0.6564057231374698
1218,0.6561769865359439
1219,0.6559480858902825
1220,0.6557190212577111
1221,0.6554897926954961
1222,0.655260400260944
1223,0.6550308440114031
1224,0.6548011240042629
1225,0.6545712402969527
1226,0.6543411929469436
1227,0.6541109820117478
1228,0.6538806075489176
1229,0.6536500696160459
1230,0.6534193682707686
1231,0.6531885035707603
1232,0.6529574755737366
1233,0.6527262843374552
1234,0.6524949299197138
1235,0.652263412378351
1236,0.6520317317712448
1237,0.6517998881563176
1238,0.6515678815915289
1239,0.6513357121348797
1240,0.6511033798444141
1241,0.6508708847782142
1242,0.6506382269944028
1243,0.650405406551146
1244,0.6501724235066481
1245,0.6499392779191543
1246,0.6497059698469516
1247,0.6494724993483673
1248,0.6492388664817683
1249,0.6490050713055623
1250,0.6487711138781996
1251,0.6485369942581686
1252,0.6483027125039988
1253,0.6480682686742611
1254,0.6478336628275668
1255,0.6475988950225664
1256,0.6473639653179524
1257,0.6471288737724572
1258,0.6468936204448533
1259,0.6466582053939547
